Id,Code,Name,Category,Price,Stock
2635,DOC-6358,KVM Switch Plus,Accessories,356.98,146
2636,GPU-3662,DDR4 RAM,Components,1383.49,744
2637,ROU-4985,WiFi Extender,Networking,81.95,334
2638,LIG-1632,Card Reader Wireless,Accessories,219.82,956
2639,MIN-8100,Chromebook 11,Computers,1365.15,530
2640,CUR-8581,Curved Monitor 49,Displays,562.76,308
2641,SOU-5996,Bluetooth Speaker,Audio,136.62,374
2642,FOO-6471,Standing Desk,Furniture,785.94,268
2643,GAM-4167,Laptop Air,Computers,787.76,449
2644,RAM-2237,Power Supply 1000W,Components,943.31,218
2645,LIG-5756,Tablet Holder,Accessories,84.58,830
2646,MIN-6511,Creator Laptop,Computers,2401.46,500
2647,COO-2512,Thermal Paste 4-Core,Components,281.39,372
2648,SPE-9972,Speaker Wireless,Audio,230.84,961
2649,ADU-4914,Modem AC1900,Networking,442.35,470
2650,HDD-2265,NAS HDD,Storage,486.07,855
2651,POR-9432,Portable Monitor,Displays,550.55,720
2652,SSD-5080,Internal SSD 2TB,Storage,444.06,387
2653,MIN-2222,Laptop Air,Computers,1507.09,649
2654,PRO-3683,Projector 21,Displays,376.16,360
2655,PEN-6279,Gaming Keyboard Pro,Peripherals,682.53,35
2656,ULT-1423,Gaming Laptop 21,Computers,2424.1,420
2657,RAI-9764,External HDD,Storage,49.56,728
2658,FAN-4813,DDR5 RAM,Components,536.69,591
2659,DES-3144,Footrest Racing,Furniture,789.2,233
2660,SOU-5647,Studio Microphone Premium,Audio,287.11,864
2661,FOO-001,Monitor Riser Racing,Furniture,441.91,943
2662,USB-9428,Internal SSD 1TB,Storage,140.62,11
2663,MOT-8973,Motherboard,Components,1453.6,402
2664,TAB-4128,Ultrabook,Computers,1497.44,581
2665,CUR-4457,Curved Monitor,Displays,874.05,295
2666,RAM-3098,CPU Cooler,Components,978.74,11
2667,ARM-2499,Office Chair Adjustable,Furniture,57.58,241
2668,DES-5871,Office Chair Adjustable,Furniture,175.22,218
2669,RAM-4419,DDR4 RAM,Components,179.1,369
2670,COO-5980,Graphics Card 8GB,Components,558.23,211
2671,USB-8578,Portable SSD,Storage,210.28,310
2672,SPL-8191,Cable Organizer,Accessories,364.35,371
2673,PEN-796,Webcam,Peripherals,697.46,21
2674,ARM-1253,Armrest Ergonomic,Furniture,307.68,217
2675,KVM-4678,Tablet Holder Pro,Accessories,189.54,940
2676,LAP-5569,Creator Laptop,Computers,2642.07,227
2677,LIG-4294,LED Lights,Accessories,139.07,817
2678,GPU-5956,DDR4 RAM 64GB,Components,1236.45,549
2679,PAD-5328,Phone Holder,Accessories,392.26,673
2680,SOU-8393,Desktop Speakers,Audio,189.75,79
2681,MOD-5120,Mesh WiFi AX3000,Networking,27.92,619
2682,SWI-3422,Modem AC1900,Networking,491.42,959
2683,CHI-4193,Standing Desk Ergonomic,Furniture,155.98,82
2684,CHI-6989,Computer Desk,Furniture,269.22,773
2685,CHA-8307,KVM Switch Portable,Accessories,159.15,940
2686,HDD-1649,SD Card 2TB,Storage,691.5,291
2687,PRI-9158,Numeric Keypad Compact,Peripherals,222.13,256
2688,GPU-8712,PC Case 16-Core,Components,976.67,336
2689,CPU-2535,CPU Cooler 16GB,Components,1393.25,108
2690,ARM-1639,Standing Desk,Furniture,186.73,786
2691,PAD-7382,USB Hub Wireless,Accessories,312.54,986
2692,EXT-3031,WiFi Card AC1200,Networking,276.81,33
2693,SWI-1416,WiFi Router,Networking,243.29,977
2694,CHI-6209,Gaming Chair Electric,Furniture,328.85,430
2695,AMP-8790,Gaming Headset,Audio,112.69,998
2696,MOU-7736,Numeric Keypad Elite,Peripherals,409.93,603
2697,PRO-6781,Mini Projector 21,Displays,1779.96,144
2698,SOU-3817,Bluetooth Speaker,Audio,250.74,54
2699,PAD-8831,HDMI Splitter Premium,Accessories,22.24,611
2700,REA-7034,Docking Station,Accessories,203.42,858
2701,DES-7399,Standing Desk,Furniture,288.15,992
2702,RAI-8883,NAS HDD,Storage,201.51,64
2703,CPU-6739,Motherboard,Components,560.79,41
2704,MIC-8942,Headphones Plus,Audio,43.95,814
2705,MON-3764,Touch Monitor 15.6,Displays,1277.56,53
2706,MAT-482,Standing Desk,Furniture,739.3,725
2707,GAM-5372,Curved Monitor,Displays,1072.76,736
2708,CSE-8770,Power Supply,Components,488.5,69
2709,CUR-4245,Portable Monitor,Displays,1653.63,641
2710,WEB-2215,Gaming Keyboard,Peripherals,661.03,103
2711,DES-9586,Office Chair Electric,Furniture,786.93,635
2712,GAM-9092,Monitor,Displays,429.26,571
2713,KVM-1472,Wrist Rest Portable,Accessories,61.75,777
2714,CUR-9130,Gaming Monitor 49,Displays,1358.3,21
2715,TAB-589,Wireless Keyboard,Peripherals,183.93,2
2716,NAS-9669,Internal HDD 4TB,Storage,542.34,305
2717,CHI-7234,Armrest Manual,Furniture,181.64,568
2718,PRO-896,Ultra Monitor 15.6,Displays,555.22,109
2719,FOO-806,Desk Organizer,Furniture,569.43,743
2720,CAP-9178,Keyboard Wireless,Peripherals,106.1,87
2721,FAN-6151,PC Case,Components,1319.0,199
2722,MOD-2406,WiFi Card,Networking,77.38,384
2723,CAS-1046,Tablet Holder,Accessories,45.73,574
2724,MAT-1150,Armrest,Furniture,795.78,323
2725,CAB-271,Laptop Bag Wireless,Accessories,167.65,299
2726,PRO-6581,4K Monitor 21,Displays,604.02,269
2727,DES-3796,Office Chair,Furniture,772.57,733
2728,SSD-6351,Internal HDD,Storage,774.1,724
2729,TAB-2929,Gaming Laptop,Computers,622.69,822
2730,ADU-5805,Ethernet Cable 24-Port,Networking,248.69,905
2731,KVM-5289,HDMI Splitter,Accessories,367.63,560
2732,CAP-7337,Webcam,Peripherals,239.23,287
2733,SPE-2540,Microphone Studio,Audio,101.31,153
2734,WEB-8908,Mouse,Peripherals,489.11,94
2735,MAT-4760,Office Chair,Furniture,310.09,665
2736,CLN-7537,Cable RGB,Accessories,373.38,267
2737,PEN-1353,Printer,Peripherals,222.65,838
2738,COO-9533,Motherboard 8-Core,Components,410.78,648
2739,SWI-3106,WiFi Card,Networking,32.29,605
2740,GAM-1044,Mini Projector,Displays,679.46,802
2741,RAM-6216,AIO Cooler,Components,25.93,896
2742,CHI-7957,Standing Desk,Furniture,459.25,147
2743,MON-4045,Monitor,Displays,1958.01,889
2744,DES-3254,Office Chair Adjustable,Furniture,555.92,268
2745,HEA-9510,Desktop Speakers RGB,Audio,179.62,227
2746,AMP-3818,Headphones RGB,Audio,465.15,822
2747,MEM-6727,MicroSD Card,Storage,143.58,143
2748,HUB-7947,Card Reader,Accessories,345.24,951
2749,EAR-952,Headphones 2.1,Audio,106.88,618
2750,AIO-1824,All-in-One,Computers,1947.34,874
2751,LIG-3333,Laptop Bag,Accessories,274.16,680
2752,SWI-9440,Ethernet Cable,Networking,106.09,923
2753,ARM-8526,Monitor Riser,Furniture,110.38,713
2754,MOT-8305,Power Supply,Components,138.95,509
2755,TAB-358,Scanner,Peripherals,528.85,337
2756,KEY-8584,Wireless Keyboard,Peripherals,651.78,473
2757,HUB-765,Wireless Charger,Accessories,33.06,168
2758,SOU-6434,Desktop Speakers,Audio,250.49,246
2759,SWI-3664,Network Adapter,Networking,135.08,465
2760,HDD-6957,Portable SSD 256GB,Storage,761.44,512
2761,EAR-3430,Headphones Premium,Audio,551.26,198
2762,EAR-3383,Soundbar Premium,Audio,460.12,927
2763,TAB-1840,Gaming Keyboard Wireless,Peripherals,101.14,224
2764,CAB-8497,Modem 16-Port,Networking,184.91,643
2765,ULT-7373,Business Laptop 15,Computers,2648.26,567
2766,REA-1321,Docking Station USB-C,Accessories,154.86,109
2767,SPE-6165,Amplifier,Audio,318.87,360
2768,CHR-5984,Desktop Workstation,Computers,664.66,880
2769,ADU-4880,WiFi Extender,Networking,203.55,810
2770,PAD-5852,Cleaning Kit USB-C,Accessories,382.07,53
2771,MIN-4522,Desktop Workstation,Computers,900.49,535
2772,RAI-8887,NAS HDD 256GB,Storage,221.51,965
2773,ADU-1050,USB Adapter 16-Port,Networking,219.11,239
2774,WEB-4160,Wireless Keyboard Standard,Peripherals,573.56,311
2775,TAB-5676,Laptop Air,Computers,678.38,938
2776,TAB-8768,Convertible Laptop,Computers,738.24,607
2777,MAT-5574,Desk Mat Manual,Furniture,504.02,344
2778,SCA-8214,Scanner,Peripherals,240.64,95
2779,KEY-2976,Gaming Mouse RGB,Peripherals,650.47,148
2780,CAB-7190,WiFi Card 8-Port,Networking,462.72,28
2781,MAT-4475,Computer Desk,Furniture,780.27,234
2782,CUR-6232,Gaming Monitor 24,Displays,1814.9,565
2783,MOT-1555,Thermal Paste,Components,534.19,453
2784,MOD-061,WiFi Extender AC1900,Networking,221.75,571
2785,DES-9561,Armrest,Furniture,476.33,750
2786,SSD-3330,External HDD,Storage,734.41,270
2787,LAP-930,Chromebook,Computers,1451.01,735
2788,CAB-550,Laptop Bag Portable,Accessories,325.09,991
2789,ARM-4489,Footrest Electric,Furniture,727.3,687
2790,MIC-4987,Subwoofer Wireless,Audio,312.47,726
2791,DES-5652,Footrest Racing,Furniture,233.58,45
2792,MOD-7021,Ethernet Cable AX6000,Networking,116.03,647
2793,ROU-2533,WiFi Extender,Networking,345.03,418
2794,MIC-9235,Gaming Headset Plus,Audio,285.84,5
2795,SOU-1602,Amplifier,Audio,193.88,831
2796,KEY-4370,Ergonomic Mouse Standard,Peripherals,213.54,338
2797,MIC-7438,Desktop Speakers,Audio,333.07,222
2798,PAD-064,HDMI Splitter RGB,Accessories,67.54,493
2799,ARM-2180,Gaming Chair,Furniture,666.47,327
2800,CHR-1542,Convertible Laptop 24,Computers,1039.8,450
2801,MIN-8778,Student Laptop,Computers,1972.37,109
2802,HDD-8072,Portable SSD 512GB,Storage,432.71,451
2803,POR-1624,Monitor,Displays,1165.63,271
2804,MON-229,Mini Projector,Displays,862.73,50
2805,DES-7857,All-in-One,Computers,519.9,688
2806,RAI-5651,SD Card 512GB,Storage,402.1,571
2807,ULT-9081,Portable Monitor 49,Displays,738.1,651
2808,WOR-8244,All-in-One,Computers,823.25,203
2809,ULT-4424,Laptop Air 13,Computers,430.79,843
2810,CAP-2827,Wireless Keyboard,Peripherals,519.12,865
2811,SSD-9617,RAID Enclosure 1TB,Storage,894.32,930
2812,ARM-5728,Office Chair,Furniture,489.59,293
2813,CPU-1919,DDR4 RAM 8GB,Components,1266.1,559
2814,CAP-7306,Stylus Pen Standard,Peripherals,203.19,456
2815,FOO-1093,Desk Organizer,Furniture,223.36,544
2816,CUR-701,Monitor 49,Displays,1959.67,114
2817,ULT-5332,Curved Monitor,Displays,1119.63,939
2818,PRI-8043,Gaming Mouse,Peripherals,509.49,996
2819,PRI-780,Keyboard Elite,Peripherals,220.16,671
2820,PEN-2242,Ergonomic Mouse,Peripherals,85.48,471
2821,ROU-966,USB Adapter AC1900,Networking,402.5,958
2822,GAM-8839,Monitor,Displays,637.98,289
2823,RAI-8200,SD Card,Storage,506.26,731
2824,FAN-3759,Processor,Components,921.03,518
2825,CUR-6200,Curved Monitor,Displays,687.2,787
2826,TAB-2080,Creator Laptop 14,Computers,777.83,830
2827,USB-5345,USB Flash Drive,Storage,628.24,918
2828,KEY-9508,Webcam,Peripherals,266.26,170
2829,DES-6961,Armrest,Furniture,350.19,216
2830,MEM-1903,SD Card,Storage,188.77,581
2831,ULT-7356,Laptop Air,Computers,1641.07,156
2832,AIO-7422,Desktop Workstation 24,Computers,880.38,227
2833,PRO-4928,Portable Monitor,Displays,372.8,919
2834,GAM-3189,Mini PC,Computers,1821.42,578
2835,AIO-5465,Tablet Pro,Computers,484.88,410
2836,CAP-8723,Mouse Plus,Peripherals,356.25,737
2837,KVM-7426,Monitor Privacy Screen Wireless,Accessories,156.4,707
2838,DES-4770,Standing Desk Electric,Furniture,493.53,555
2839,SWI-3343,Powerline Adapter AX3000,Networking,68.64,658
2840,MOD-1026,WiFi Card AX3000,Networking,337.28,273
2841,HDD-8264,Internal SSD 128GB,Storage,234.05,32
2842,LAP-2557,All-in-One,Computers,995.58,674
2843,CUR-2640,Projector 27,Displays,1369.09,161
2844,ADU-1621,WiFi Extender,Networking,466.94,659
2845,REA-7392,Wrist Rest,Accessories,147.37,821
2846,CHR-5728,Ultrabook 13,Computers,769.64,882
2847,CUR-3631,Portable Monitor 32,Displays,1568.63,651
2848,SCA-3469,Scanner,Peripherals,58.56,23
2849,CHA-2599,Laptop Stand,Accessories,68.4,735
2850,WEB-6864,Ergonomic Mouse Wireless,Peripherals,26.12,468
2851,CAP-3328,Gaming Keyboard,Peripherals,110.1,758
2852,NAS-858,NAS,Storage,864.68,135
2853,PRI-7311,Keyboard Pro,Peripherals,421.26,776
2854,PRO-7769,Monitor,Displays,1642.92,139
2855,WOR-6598,Laptop Air 13,Computers,1694.11,542
2856,EXT-9854,Ethernet Cable,Networking,71.55,881
2857,SOU-5747,Gaming Headset 5.1,Audio,503.14,989
2858,CHI-8474,Office Chair Manual,Furniture,61.22,164
2859,AIO-9742,Laptop Air 21,Computers,356.79,273
2860,PEN-1918,Trackball Mouse,Peripherals,59.31,117
2861,MOD-7412,WiFi Card,Networking,380.19,185
2862,MIC-7974,Speaker Plus,Audio,461.11,272
2863,ULT-3930,Ultrawide Monitor,Displays,1008.08,219
2864,DES-909,Business Laptop 27,Computers,1537.63,773
2865,MOT-5972,PC Case,Components,1495.85,514
2866,USB-8068,SD Card 512GB,Storage,182.07,520
2867,STA-749,Laptop Case USB-C,Accessories,347.15,157
2868,EAR-6465,Earbuds,Audio,194.31,506
2869,KEY-3712,Webcam Pro,Peripherals,535.14,475
2870,MIN-4644,Laptop Pro 17,Computers,2409.82,233
2871,CUR-759,Projector,Displays,250.38,192
2872,COO-8329,Case Fan,Components,141.99,393
2873,PEN-4416,Stylus Pen Elite,Peripherals,314.18,787
2874,TAB-6239,Wireless Mouse,Peripherals,84.61,757
2875,STA-3286,Laptop Stand Wireless,Accessories,205.95,23
2876,MON-9185,Gaming Monitor 34,Displays,946.85,316
2877,MOT-8728,Fan Controller 8-Core,Components,454.18,342
2878,AIO-8434,Ultrabook,Computers,1575.35,713
2879,MOU-7135,Drawing Tablet Wireless,Peripherals,691.0,534
2880,USB-562,RAID Enclosure 16TB,Storage,255.11,684
2881,SPE-9069,Bluetooth Speaker,Audio,469.28,700
2882,CHI-5828,Standing Desk,Furniture,151.06,504
2883,MON-5092,Monitor,Displays,1863.22,722
2884,CAP-9327,Keyboard Compact,Peripherals,639.51,226
2885,CAS-5853,Laptop Bag USB-C,Accessories,269.58,979
2886,WRI-8399,Wrist Rest Portable,Accessories,323.19,811
2887,ARM-228,Computer Desk,Furniture,680.25,712
2888,CHA-5015,Cable Organizer,Accessories,107.27,478
2889,USB-8662,MicroSD Card 256GB,Storage,485.6,80
2890,ULT-7246,Business Laptop 17,Computers,2263.18,580
2891,SOU-2062,Desktop Speakers,Audio,589.64,592
2892,MIC-496,Microphone,Audio,426.28,730
2893,USB-3913,SSD 4TB,Storage,581.71,888
2894,WEB-9801,Numeric Keypad,Peripherals,495.19,889
2895,MOU-9088,Ergonomic Mouse RGB,Peripherals,562.1,544
2896,AMP-9733,Soundbar,Audio,266.65,603
2897,AMP-4137,Wireless Headphones Studio,Audio,42.26,405
2898,HUB-943,Card Reader Pro,Accessories,45.61,722
2899,MIC-6666,Amplifier 5.1,Audio,38.57,189
2900,MIC-7550,Earbuds,Audio,367.69,925
2901,ROU-7733,WiFi Router,Networking,462.31,515
2902,CHI-4645,Desk Mat Executive,Furniture,452.86,128
2903,MAT-5120,Desk Organizer,Furniture,502.37,802
2904,PRI-6385,Scanner Pro,Peripherals,542.97,482
2905,LAP-8812,Laptop Pro 24,Computers,2540.7,825
2906,TAB-4199,Ultrabook 13,Computers,2157.66,275
2907,WRI-8737,Monitor Privacy Screen Wireless,Accessories,281.6,656
2908,SSD-8387,SD Card 256GB,Storage,846.14,6
2909,PRO-1032,Touch Monitor,Displays,958.51,557
2910,ARM-3790,Desk Organizer Racing,Furniture,307.54,734
2911,HDD-7391,Portable SSD,Storage,406.69,935
2912,MIN-5340,Mini PC 11,Computers,2067.99,173
2913,DES-1425,Desk Mat Adjustable,Furniture,211.25,992
2914,CSE-7070,AIO Cooler 650W,Components,499.07,861
2915,PRI-2744,Wireless Mouse,Peripherals,520.44,804
2916,USB-1373,External HDD 8TB,Storage,498.16,296
2917,FOO-6025,Desk Organizer,Furniture,702.21,817
2918,GPU-8129,DDR5 RAM 64GB,Components,1121.46,106
2919,WOR-4157,Ultrabook 24,Computers,499.21,978
2920,PRO-7480,Portable Monitor,Displays,1354.68,163
2921,MAT-3507,Footrest,Furniture,458.23,282
2922,GAM-9913,Touch Monitor,Displays,985.66,719
2923,MOU-8917,Webcam,Peripherals,246.35,423
2924,SPE-4254,Microphone 2.1,Audio,367.11,8
2925,ADU-7687,WiFi Router,Networking,96.36,352
2926,CLN-5168,Laptop Case,Accessories,204.21,111
2927,PEN-5777,Stylus Pen,Peripherals,95.38,536
2928,GAM-2254,Chromebook,Computers,1111.28,669
2929,CAB-9068,WiFi Extender,Networking,153.18,313
2930,MOD-1802,Ethernet Cable,Networking,417.74,953
2931,RAI-8178,NVMe SSD,Storage,469.32,701
2932,SWI-7719,Modem,Networking,395.14,72
2933,ARM-9856,Office Chair,Furniture,128.26,47
2934,NAS-7201,MicroSD Card,Storage,398.75,693
2935,CHR-9119,Chromebook 13,Computers,1034.37,247
2936,FAN-6650,Motherboard 8GB,Components,780.66,752
2937,MON-9013,Mini Projector 24,Displays,1135.77,992
2938,RAM-7709,Graphics Card,Components,275.66,942
2939,MAT-7292,Desk Mat Ergonomic,Furniture,740.46,34
2940,CHR-6877,All-in-One,Computers,1646.5,635
2941,KVM-6505,Tablet Holder Portable,Accessories,178.06,124
2942,RAI-6605,Portable SSD 4TB,Storage,818.19,430
2943,KVM-5664,Laptop Stand,Accessories,14.37,947
2944,CAB-3720,Laptop Bag USB-C,Accessories,45.53,490
2945,COO-4325,Case Fan,Components,408.32,62
2946,PRI-1248,Drawing Tablet Compact,Peripherals,165.28,548
2947,EAR-1648,Amplifier RGB,Audio,36.33,273
2948,MOD-1743,USB Adapter,Networking,381.27,789
2949,SSD-1436,Internal HDD 8TB,Storage,18.99,321
2950,TAB-3305,Student Laptop,Computers,1340.41,113
2951,CAB-4917,Network Adapter AC1200,Networking,247.45,792
2952,FOO-8301,Gaming Chair Ergonomic,Furniture,796.73,820
2953,KVM-7202,Laptop Bag Pro,Accessories,336.68,147
2954,TAB-7914,Ergonomic Mouse RGB,Peripherals,688.72,938
2955,REA-6217,Docking Station,Accessories,145.05,91
2956,ADU-1271,Network Switch AC1200,Networking,314.78,250
2957,SPE-6906,Speaker,Audio,454.28,731
2958,ADU-8803,Powerline Adapter,Networking,44.24,117
2959,GPU-8515,Fan Controller,Components,398.34,780
2960,PRO-2478,Touch Monitor,Displays,1706.79,962
2961,FAN-7854,Fan Controller,Components,1435.7,699
2962,MOD-4534,USB Adapter,Networking,109.28,511
2963,LAP-8623,Gaming Laptop,Computers,1367.34,836
2964,AMP-023,Amplifier,Audio,136.57,604
2965,BAG-6187,Charging Station,Accessories,40.19,426
2966,WRI-6445,Cable Wireless,Accessories,355.48,331
2967,EXT-6132,WiFi Extender 8-Port,Networking,426.67,880
2968,TAB-9194,Video Capture Card Wireless,Peripherals,519.13,823
2969,MEM-2192,SD Card 1TB,Storage,811.49,465
2970,RAI-2858,USB Flash Drive 1TB,Storage,446.02,907
2971,PAD-8035,LED Lights Portable,Accessories,70.7,721
2972,MOU-8373,Keyboard,Peripherals,213.67,556
2973,SCA-8138,Gaming Mouse RGB,Peripherals,448.55,977
2974,PSU-1301,Fan Controller 16GB,Components,1407.55,351
2975,MON-1211,Ultrawide Monitor,Displays,1044.74,595
2976,GAM-6775,Laptop Pro 27,Computers,1175.77,922
2977,SPE-8064,Bluetooth Speaker RGB,Audio,261.41,638
2978,PRO-7537,Portable Monitor,Displays,1928.7,583
2979,MOD-5100,Network Adapter,Networking,145.17,295
2980,ADU-3653,Network Adapter 24-Port,Networking,151.3,244
2981,SPE-4196,Desktop Speakers 2.1,Audio,62.42,801
2982,ULT-1087,Touch Monitor 43,Displays,1498.6,165
2983,PRO-1239,4K Monitor 34,Displays,205.5,145
2984,ADU-2531,WiFi Router AX6000,Networking,234.2,123
2985,SSD-6714,Internal HDD,Storage,456.68,735
2986,SPE-7344,Headphones,Audio,479.22,879
2987,CAP-8467,Gaming Mouse Compact,Peripherals,417.17,472
2988,RAI-9885,Internal SSD 4TB,Storage,430.81,291
2989,ULT-3942,Touch Monitor,Displays,1341.54,92
2990,ADU-4698,Network Adapter 24-Port,Networking,445.38,541
2991,MIN-9577,Laptop Air,Computers,2708.74,406
2992,ULT-459,Ultrabook 13,Computers,625.51,821
2993,MOU-1777,Mouse,Peripherals,190.21,557
2994,MIC-9849,Speaker,Audio,254.64,419
2995,ADU-8799,Ethernet Cable 24-Port,Networking,141.55,544
2996,MEM-4822,SD Card 8TB,Storage,805.13,284
2997,MIC-5058,Speaker 2.1,Audio,274.87,407
2998,CHA-1132,Phone Holder,Accessories,228.17,281
2999,MIC-5098,Desktop Speakers,Audio,449.65,919
3000,MIC-3205,Wireless Headphones,Audio,284.18,507
3001,AMP-8972,Microphone Premium,Audio,307.48,616
3002,SSD-6215,SD Card 2TB,Storage,599.53,97
3003,LIG-5083,Cleaning Kit Premium,Accessories,78.43,604
3004,POR-6663,Portable Monitor 43,Displays,1938.29,221
3005,SSD-865,MicroSD Card,Storage,526.85,867
3006,WOR-7328,Business Laptop 17,Computers,479.7,51
3007,MON-2324,Touch Monitor 24,Displays,1114.18,189
3008,MOT-1934,Motherboard,Components,873.27,746
3009,WOR-647,Chromebook,Computers,1171.07,788
3010,USB-6488,SSD,Storage,826.32,718
3011,SSD-744,SD Card 512GB,Storage,241.87,965
3012,EAR-4134,Subwoofer Pro,Audio,330.69,290
3013,FOO-9305,Office Chair Executive,Furniture,273.24,324
3014,EXT-6893,USB Adapter AC1900,Networking,187.26,478
3015,MOD-1723,WiFi Router,Networking,18.32,854
3016,MAT-4608,Gaming Chair,Furniture,701.55,724
3017,HDD-7617,Internal HDD,Storage,449.27,710
3018,RAM-9719,Processor 650W,Components,916.15,890
3019,POR-3185,Projector 15.6,Displays,1017.12,373
3020,SPL-6572,Cleaning Kit,Accessories,390.62,819
3021,CAB-2023,Mouse Pad USB-C,Accessories,48.12,423
3022,DES-6648,Laptop Pro 15,Computers,758.45,547
3023,CHI-4184,Monitor Riser,Furniture,203.0,588
3024,FOO-5761,Armrest,Furniture,480.2,107
3025,WRI-9989,Charging Station,Accessories,292.53,429
3026,CPU-339,AIO Cooler,Components,1351.48,236
3027,SWI-8234,Ethernet Cable 8-Port,Networking,193.83,693
3028,MIC-712,Earbuds Premium,Audio,167.25,559
3029,DES-9929,Office Chair,Furniture,690.77,339
3030,FAN-7345,Thermal Paste,Components,1351.17,93
3031,TAB-1869,Chromebook 27,Computers,2371.38,395
3032,ULT-1886,Projector,Displays,541.73,322
3033,USB-5919,MicroSD Card 256GB,Storage,779.71,261
3034,ADU-6398,Mesh WiFi AC1200,Networking,311.45,18
3035,MIC-8205,Studio Microphone Pro,Audio,415.63,900
3036,AMP-9674,Amplifier,Audio,132.64,720
3037,RAM-2901,PC Case 64GB,Components,1238.89,977
3038,CAB-1125,Tablet Holder Premium,Accessories,206.3,370
3039,RAI-709,SD Card 128GB,Storage,246.36,809
3040,NAS-3872,External HDD,Storage,808.72,536
3041,KVM-2480,Docking Station USB-C,Accessories,376.77,393
